canonical_field,column_name,data_type,length,description,aliases,remark,priority_level,embedding
bsrMtbNbr,BSR_NTB_NBR,String,8,企业银行编号,"Bsr_Ntb_Nbr,bsrNtbNbr,agcNtbNbr",,1,"-4.177227E-4,0.043814473,0.032242004,-0.007735606,-0.021267759,0.008607151,0.013109273,-0.0072250557,-0.019008962,-0.022567341,0.019060533,-0.01778158,0.00987579,0.0027048835,-0.005425238,-0.038616143,0.022856137,-0.0012821767,-0.016121002,0.0071992707,0.026466087,-0.027394358,-0.016182888,0.016925506,-0.02904462,-0.011221785,0.02473331,0.025166504,-6.652621E-4,0.044928398,-0.04228798,-0.010247099,0.01417163,0.046991225,0.018596396,0.0033778811,-0.0071476996,-0.009060973,-0.003212855,-0.020391056,0.055283796,0.010757649,0.07108506,5.03459E-4,0.010881419,-0.017554669,-0.035088707,0.07265281,0.009530267,-0.0017985284,-0.004344832,5.4955034E-4,-0.006869218,-0.011675607,0.033108395,0.018338542,0.014429484,-0.040163264,0.026424829,0.02306242,-0.0065340083,-0.014594509,-0.037873525,0.027662527,0.01237697,0.034531746,0.009947989,-0.011036131,0.024052577,-0.0071941135,0.03892557,0.036718342,-0.030241061,0.0038987454,-0.0163376,0.029766612,0.025991635,0.026383573,0.014192258,0.0056779347,0.027229333,-0.008509167,-0.007364297,-0.0077304486,0.0477751,0.024052577,-0.03492368,0.0046310495,-0.011850948,0.006307097,0.0011951511,0.022608597,-0.00258756,0.0023477564,0.025269646,0.010035659,0.03240703,-0.050415523,0.01579095,-0.020019747,-0.016966762,-0.013078331,0.0026507343,-0.0059512593,0.025475929,-0.010061445,-0.031850066,0.022361059,-0.00459495,-0.0011480928,0.03147876,-0.05272589,0.03220075,0.023413101,-0.016708909,0.056026414,0.004339675,0.0065443227,-0.035129964,8.141725E-4,0.008524638,0.016502626,-0.0013279456,0.029333418,0.0050797146,-0.00582749,-8.4640423E-4,0.007317883,0.068527155,0.018091004,0.06328757,-0.00948901,0.040410805,-0.0089165745,0.010257414,0.026383573,0.023268702,-0.018916136,-0.016048804,0.023846295,-0.028962107,-0.016409798,-0.0141303735,0.05656275,0.017492784,0.014986447,-0.01686362,-0.010494638,0.0145016825,-0.05379856,0.013294928,0.0066577783,0.02293865,0.0070548723,0.015883777,0.03554253,-0.0018745952,9.353637E-4,-0.006131757,-0.030632999,0.013841578,0.01656451,-0.018689224,0.0038265462,-0.0012783089,-0.02929216,-0.026404202,0.017513411,0.016110688,-0.014481054,0.03482054,-0.005188013,-0.002378699,-0.048105154,-0.021618439,0.0036769912,-0.0835858,-0.010025345,0.022278545,0.012211943,-0.028755825,-0.031086821,0.029498443,0.023371844,-0.005144178,0.001955819,0.005131285,7.071633E-4,-0.01686362,-0.015130845,-0.025207762,0.01820446,-0.001844942,0.027291218,-0.023722524,0.037275307,-8.2642055E-4,0.017049275,0.029498443,0.029560328,-0.0058171754,-0.010149115,-0.026115404,0.014419169,-0.021432785,0.017719695,0.008498852,0.019968178,0.026404202,-0.022526084,-0.033706613,-0.014316028,-0.02244357,-0.029250905,0.04356693,-0.017142102,0.012882362,0.037522845,-0.04336065,4.5994623E-4,0.025867866,0.007168328,-0.022856137,0.02617729,0.038451117,-0.023598755,0.004445395,-0.042329237,-0.031643786,-0.03768787,-0.014573881,-0.04649615,0.0060440865,0.01631697,-0.039523788,0.030220434,-0.0015019968,-0.0043138894,0.04356693,-0.03589321,0.014099431,0.0033933525,-0.0055232225,0.005626364,0.0386574,0.024320744,-0.01536807,0.0011242414,-0.014274771,-0.0021788622,-0.004068929,-0.007085815,0.043896984,-0.026136033,-0.008173957,0.027662527,-0.018833622,0.041215308,0.0047238767,0.005605736,-0.009586995,-0.0099944025,-0.01315053,0.0039322665,0.059863277,-0.0026146348,0.016605766,0.010644194,0.048022643,-0.002321971,-0.022794252,-0.03541876,-0.010004717,0.016038489,-0.008282255,-0.022608597,0.012294456,0.008560737,0.013171158,-0.0010049841,-0.00417207,-0.0022871608,0.03529499,0.009819062,-0.0020061005,-0.014491368,-0.0044247666,-0.023248075,0.0031509702,-0.034552373,-0.03793541,-0.00825647,3.70463E-5,0.057470396,0.036656458,-0.036078867,0.007673721,-0.024114462,-0.008106915,-0.0057346625,0.033933524,0.005992516,0.02533153,-0.00753448,-0.05297343,-0.023516241,0.0103657115,-0.03673897,-0.074138045,0.003506808,-0.017379329,0.010066601,0.011479639,-0.013346499,0.005683092,0.023206817,-0.02846703,-0.03195321,-0.019369956,0.021700952,0.0049017956,-0.0081688,0.003401088,-1.2981314E-4,0.014666709,-0.03395415,0.037089653,-0.0082977265,0.016719222,-5.3246756E-4,0.008519481,1.6277004E-4,-0.018008491,-0.013862206,-0.013511525,-0.0062503694,0.0028776454,-0.043443162,-0.018039433,0.0037749757,-0.0066577783,-0.024918964,-0.025372786,0.0568928,0.01760624,0.010871105,-0.05990453,0.014078802,0.00459495,-0.013975661,0.04241175,0.05870809,-0.015925033,-0.010252256,-0.017874407,0.008075972,0.013552781,0.0148729915,0.015605295,0.018782051,-0.016440742,0.022732368,0.029230276,-0.014120059,0.0044505517,-0.031313732,0.031540643,0.013563096,-0.005910003,-0.018173516,-0.010546209,0.013501211,-5.2279804E-4,0.04645489,0.043071855,0.02869394,0.025434673,0.037873525,0.023103677,0.029704727,-0.038678028,-0.026858024,0.033190906,0.028920852,-0.001300871,-0.013862206,0.024031948,0.013934405,0.02714682,0.008019244,-0.01165498,0.013006132,0.009669507,0.011366184,0.036718342,-0.04732128,-0.014852364,-0.0070548723,-0.031458132,0.04418578,-0.010020188,0.015450584,0.0024547656,-0.0010269016,-0.009174429,-0.04406201,0.01813226,0.01614163,7.071633E-4,0.03409855,-0.004561429,0.0069156317,-0.009148643,0.002779661,0.0136352945,-0.005015251,-0.016533569,0.021329643,-0.035604414,-0.05920317,0.01237697,0.014542939,0.010788592,0.027394358,-0.013552781,-0.020215716,-0.011716864,0.0183076,-0.012686393,-0.026775511,0.0063896105,0.009684978,0.047857616,-0.009886105,-0.016647024,0.0019300337,-0.0075086947,0.0038162323,0.022567341,0.04119468,-0.005053929,-0.00489406,-0.020937707,-0.020205403,0.004845068,0.011716864,-0.025042735,-0.012036603,-0.024238233,0.0031432344,-0.14976133,-0.01820446,-0.04241175,0.020793308,-0.02107179,0.03484117,0.0043860883,-0.017853778,0.023516241,-0.0012931355,-0.017451527,-0.03737845,0.03218012,0.004022515,-0.0056624636,0.026342316,0.040885255,0.0071373857,0.03818295,-0.0056727775,-0.015553725,-0.007616993,-0.033933524,-0.039173108,0.034469858,0.0024173767,-0.0016244772,-0.0070497156,-0.035583787,-0.0037904468,0.0025205181,-0.013862206,0.022918021,-0.01008723,0.014037546,0.064896576,-0.006286469,0.017214302,-0.028487658,0.0117787495,0.010417283,-0.024547655,0.024671426,-0.0070651867,0.022237288,-0.0245064,0.011696236,-0.047486305,-0.004174649,-0.0055077514,-0.0042468477,-0.010221314,0.03255143,0.02871457,-0.0030375146,-0.066423066,-0.031911954,-0.021453414,0.056521494,-0.01813226,0.022464199,-0.0014581617,-5.940301E-4,0.005399453,-0.01476985,-0.031251848,0.012242885,0.011789063,0.025372786,-0.020256974,-0.021226503,-0.022464199,0.004308732,-0.039193735,0.045671016,0.003921952,-0.0094116535,-0.014635766,-0.0074983807,-0.028322631,-0.009798434,0.0193287,0.028013207,0.0101388,0.00945291,-0.011582781,0.021824723,0.008034716,-0.0055180653,-0.005574793,0.014233515,0.01374875,-0.032716457,-0.024568284,0.027353102,0.028405145,0.018348858,-0.027373731,0.012583252,-0.02448577,0.039069965,-0.0078026475,0.013841578,0.0052705263,-0.0152443005,0.0436907,0.0052421624,-0.018534511,0.028198862,-0.02174221,0.04105028,0.012366655,0.006410239,0.015399013,0.047857616,0.005935788,-0.03220075,-0.0049972013,-0.015553725,-0.005322097,0.06580422,7.8258547E-4,0.0265486,0.028797083,-0.027270589,-0.011943775,0.04756882,0.024320744,0.027456244,0.026136033,0.0039528944,0.056727774,0.015172102,-0.0010307694,0.003540329,0.015048332,0.019514356,-0.034655515,0.086473756,0.0047909184,0.02475394,0.012067545,-0.014305714,0.0019596869,0.029725354,0.025867866,-0.040225152,-0.0021401842,-0.014016918,-0.051446937,-5.169963E-4,0.024403257,-0.005056508,-0.02198975,0.0427418,0.011840634,-0.037027765,0.024877708,0.01417163,-0.020762365,0.03653269,0.018390113,-0.015141159,-0.030901168,0.013800321,-0.02473331,-0.015110217,-0.01447074,-0.022381686,-0.03696588,-0.017812522,-0.02869394,-0.04241175,0.01987535,0.012170686,-0.010535895,0.002008679,-8.2770985E-4,0.028363887,0.008741234,0.015780635,0.031685043,0.029952265,0.006858904,-0.028982736,0.009504481,0.020556083,-0.011005188,-0.0037543473,-0.019050218,-0.0163376,-0.0021015063,-0.0041024494,0.021577183,-0.008818591,0.047733843,-0.017657809,-0.021009905,-0.038843054,-0.012026289,0.02630106,-0.0034990723,-0.009617937,-0.0028260746,0.05610893,8.522059E-4,-0.004159177,-0.026631113,-2.6397756E-4,-0.011892205,-0.01183032,0.017977549,0.017647495,0.008127543,-0.007864533,-0.00153165,0.0072508412,-0.0071116,0.018421056,-0.022546712,0.058336783,0.024073206,-0.024341373,0.03469677,0.00894236,-0.044928398,0.055655107,-0.006229741,0.006786705,0.008885632,-0.009674665,0.02881771,0.003357253,0.020215716,0.0116034085,-0.024671426,0.012160372,0.0022549292,0.0020486463,0.051116884,-0.0069414168,-0.02390818,0.04789887,-0.016420113,-0.01237697,4.1288795E-4,-0.027600642,-0.028776454,0.03533625,0.03110745,-0.009019717,-0.031045565,0.004223641,0.032221377,-0.019256502,0.014254143,0.011685922,0.0026945693,-0.038946196,0.022031005,0.0065546366,0.01957624,0.005935788,-0.03013792,0.007142543,0.009767491,0.044845887,0.03329405,-0.008932047,-0.032035723,-0.011716864,0.010210999,0.008993931,0.013233043,-0.030591743,0.01056168,-0.008782491,0.012902991,-0.009195057,-0.016605766,0.017203987,0.011098016,-0.025434673,0.008761863,0.0036795698,0.028673312,-0.013418698,-0.026919909,0.022031005,-2.9814313E-4,0.016554197,-0.009741706,0.008988774,-0.026197918,0.012686393,-8.3157764E-4,0.003073614,0.007673721,-0.012923619,-0.04575353,-0.020184774,-0.043236878,-0.016306657,0.042226095,-0.013057702,-2.7783719E-4,-0.042700544,-0.0011223075,0.019339014,0.025826609,0.019988805,-0.003646049,-0.03900808,0.035460018,-0.012686393,0.04661992,-0.02475394,-0.035748813,0.022526084,0.033355933,0.042948082,-0.024279488,0.05858432,0.012810163,0.078469984,-0.0068176473,0.01357341,-0.022959279,0.010943304,0.07479815,0.020886136,-0.01573938,-0.015863148,0.01482142,-0.01297519,-0.19770145,-0.009566366,-0.0048141256,0.04105028,0.018895507,0.004027672,-9.1795856E-4,0.008436968,-0.005327254,-0.045794785,0.004223641,-0.0107370205,0.018720167,0.010798906,0.015584667,-0.0044067167,0.027353102,-0.019761894,-0.022546712,-0.009086758,0.010819534,0.0097829625,-0.013521839,0.020040376,-0.015770322,0.020391056,0.029147763,0.007952203,0.010902047,0.022835508,0.007039401,-0.00987579,-0.026012264,-0.0019545297,0.0022600861,0.014212887,-0.007451967,0.0014336656,0.050044212,-0.08428716,0.045052167,-0.0039090593,-0.043896984,-0.03395415,0.01598692,0.019741267,0.020937707,-0.034304835,-0.022422943,-0.022794252,0.011366184,-7.39395E-4,0.013707493,0.022422943,-0.04298934,8.483381E-4,-3.6325117E-4,-0.032262634,-0.009612779,-0.016657338,0.0065958933,-0.001498129,-0.014666709,-0.015182416,-0.022794252,0.011005188,0.0046026856,0.023433728,-0.028528914,-0.008323512,0.0023877237,-0.020432314,-0.015997233,0.0018217352,0.0074880663,0.034676142,-0.03900808,-0.025537813,-0.033851013,-0.010499796,0.01698739,0.022031005,0.008302883,0.011747806,0.0032386403,-0.02244357,0.0023232603,-0.052313324,-0.006441181,0.04670243,0.0063896105,-0.0020602497,0.022010377,0.031685043,0.02508399,-0.012119116,-0.0029085877,-0.022464199,-0.017936291,-0.011964404,-0.0074210246,0.0073488257,-0.010236785,-0.021804094,-0.024898337,0.018720167,0.040142637,0.018668596,0.011520895,0.0047058268,-0.019730952,-0.015811577,0.017296815,0.008163643,0.0055283797,0.021824723,0.043896984,-0.01656451,-0.009690136,-0.016172573,4.2062358E-4,0.03479991,0.009762335,0.005476809,-0.031664412,0.019741267,0.04789887,-0.036305778,-0.014666709,0.008101758,-0.024300117,0.005714034,0.035851955,-0.029684098,0.01649231,-0.022031005,0.003140656,0.013511525,-0.04909531,-0.030447345,-0.0035583787,-0.006647464,1.6937754E-4,0.0043319394,-0.0490128,0.009225999,-0.016368542,-0.01068545,-0.0030633,-0.040287036,-0.038244836,-0.03050923,0.010417283,-0.02991101,-0.0021414736,-0.038409863,-0.03314965,0.012294456,-0.036367662,0.019565925,-0.0015664602,-4.4673122E-4,-0.024774566,-0.04719751,0.009478696,0.03015855,0.034469858,0.017265873,-0.026094778,-0.052808404,0.043278135,0.05152945,0.01649231,0.0069878306,-0.014883306,-0.038224205,0.024712682,-0.021515299,-0.007369454,-0.03579007,-0.04538222,-0.023805037,-0.015976604,0.031272475,0.029147763,-0.04249426,-0.013728122,-0.012315084,-0.037502218,-0.045918558,0.013532153,-0.0018475205,-0.005177699,0.0020937705,-0.030426716,0.0030529858,-0.057717934,-0.055036258,9.469671E-4,0.0077613913,-0.014532625,-0.023351215,-0.020906763,4.344832E-4,-0.0035197006,-0.0075499513,0.046867456,-0.023433728,0.01374875,0.017028647,-0.0012802428,-0.029085878,0.010293513,-0.003983837,-0.03195321,6.723531E-4,-0.007998616,-0.0039761015,0.030199805,-0.043319393,-0.035398133,-0.022113519,-0.02124713,7.7114324E-5,-0.008870161,-0.002846703,0.044227038,0.015223673,-0.0013885412,-0.01242854,-0.016244773,0.009968617,0.02906525,0.022856137,-0.04600107,0.010850476,-0.008143014,-0.013171158,0.016822364,-0.022526084,-0.020009434,-0.012067545,-0.02072111,-0.011696236,0.017080218,-0.021474041,0.0023297067,0.05994579,0.021948492,-0.04311311,0.02991101,-0.09612779,0.004966259,-0.056480236,-0.0075654224,-0.03985384,-0.02328933,0.013614667,0.013707493,-0.017678438,-0.044928398,0.034057293,-0.016781108,-0.010871105,-0.047527563,-0.014408855,-0.004094714,0.0025746676,0.006229741,-0.0063999244,0.023021163,0.058378037,-0.0023658061,-0.029952265,0.025022106,-0.032716457,-0.04360819,-0.006307097,0.0058635892,-0.076819725,0.02762127,-0.057676677,-0.022959279,0.031189963,-0.022010377,-0.02448577,-0.011139273,0.013686866,0.0064927517,-0.0018939342,-0.010045974,-0.02112336,0.062173642,-0.048187666,0.014140688,-0.012799849,0.03339719,-0.03436672,0.029498443,-0.004677463,-0.020205403,-0.022319801,0.009380711,-0.020958334,0.03482054,0.0046310495,-0.007544794,0.015770322,0.004816704,0.015440269,0.0067041917,0.009911889,0.034387346,0.023433728,-0.03568693,-0.0040869783,0.0499617,-0.019380271,0.014481054,0.036594573,-0.017678438,0.009777806,0.023495613,-0.010293513,6.088566E-4,0.06184359,0.005022987,0.019029591,-0.007663407,-0.006142071,0.013851891,-9.6501684E-4,0.0038136537,0.036450174,0.05070432,-0.012789535,-0.005621207,0.013356812,-0.024423886,0.025475929,0.005110657,0.023227446,0.0183798,-0.012872048,-9.824219E-4,-8.173957E-4,0.050415523,-0.014254143,-0.014687337,0.0377085,-0.035398133,0.026012264,0.027435616,0.030467972,-0.002133738,0.025290273,-0.030921794,0.019792836,-0.008571051,0.014151001,0.01698739,-0.0077820197,0.04694997,-0.0044969656,0.008225528,0.0022652433,-0.0020512247,-0.019431842,-0.012758592,0.0030839283,-0.0059667304,-0.025063364,0.00220078,0.011809692,-0.02304179,-0.006157542,0.007910946,-0.0047754473,0.05462369,0.014450111,-1.4560667E-4,-0.005115814,-0.052767146,-0.029147763,0.0032102764,-0.03795604,0.012108802,-0.012872048,-0.038368605,-0.009354926,-0.0014001447,2.960481E-4,-0.03015855,0.012356341,0.051199395,-0.013820949,-0.011025817,-0.04047269,-0.040905885,-0.023103677,0.022505457,-0.013212414,0.008194585,0.01357341,0.010726707,0.0012370523,0.033355933,-0.0034320306,0.012944247,0.049549133,-0.011397126,-0.0254553,-0.001288623,-0.017595924,-0.017843464,0.06997114,0.0058842176,-0.011768435,-0.014914248,-0.016461369,0.004620735,0.0069568884,-0.0020009433,-0.005128707,-0.0058893748,0.0058223326,-0.016533569,0.0077149775,-0.002519229,0.042659286,-0.01566718,-0.013439326,-0.018266344,-0.010494638,0.045464735,-0.019091476,-0.019710323,0.08329701,0.025290273,0.0046129995,-0.018029118,0.045671016,-0.037646614,-0.016956449,0.0048244395,0.01999912,3.771108E-4,-0.0066319928,-0.033768497,-0.005982202,0.0049559446,0.010107858,0.025661584,0.010912362,0.007364297,0.012541995,-0.011809692,5.4390977E-5,0.014532625,-0.0014813686,0.010370869,0.009850005,0.008395711,0.007941889,-0.018885192,-0.009447753,-0.012902991,0.036058236,0.021865979,0.0010288355,5.2118645E-4,0.014728594,-0.0066938777,0.002422534,-0.044433318,-0.032654572,0.029580956,-0.0010024055,-0.013686866,-0.0076530925,0.013521839,0.010045974,0.029374674,-0.016368542,-0.005053929,0.036305778,-0.013542468,0.012500739,0.055036258,0.014181944,0.0047625545,0.031066192,0.02834326,-0.005110657,0.059491966,-0.017925978,-0.0011397126,0.0063896105,0.0386574,-0.0021350272,-0.009891261,-0.010226471,0.026858024,-4.0516243E-6,-0.011015503,0.003906481,-0.003916795,0.009937675,-0.002596585,-0.039936356,-0.022670481,-0.009210528,0.036924627,0.017059589,-0.013645609,-0.015471212,-0.00880312,0.002962737,-0.011304298,-0.021164618,-0.005904846,0.030199805,-0.0074158674,-0.016574824,-0.010164586,-0.021061476,-0.0038961668,0.034077924,0.0023877237,0.033067137,-0.009442596,0.025187133,0.01392409,0.058254268,-0.0040972927,-0.0040844,-0.020226032,0.02510462,-0.100913554,0.008663879,-0.006781548,0.01897802,-0.033582844,-0.02714682,0.015347442,-0.0024405837,0.016966762,-0.005131285,0.031024937,0.010427597,-0.018421056,-0.029147763,-0.0018513884,-0.0015522783,0.015729066,-0.006054401,0.02059734,-0.04336065,-0.0045769,0.0077459197,0.07908884,-0.0021260025,-0.0059461026,-0.0012473664,-0.03387164,-0.035398133,0.025434673,0.044227038,-0.030034779,-0.0213709,-0.047651332,0.045836043,0.03541876,-0.012232571,-6.136914E-4,0.0117787495,0.001158407,-0.0132639855,0.03855426,-0.012222257,0.010726707,-0.023928808,0.0018745952,-0.009081601,-0.03857489,-0.030323574,-0.01589409,-0.013181472,0.08870161,-0.014553254,0.006415396,-0.011005188,-0.008210056,0.042081695,0.02174221,0.03684211,-0.03634703,0.002466369,0.007988302,-0.042659286,0.017234929,0.009293041,-0.009571523,-0.0036357348,-0.0016257665,-0.03197384,0.037522845,-0.0077923336,-3.6131724E-4,0.028962107,-0.027043678,0.007874846,0.013594038,0.013800321,-0.026115404,0.0018165781,0.002967894,0.0077201347,0.0020692747,-0.0013040942,0.0063277255,-0.020061005,0.03482054,-0.041380335,0.03731656,-0.004850225,0.028570171,0.020256974,-0.0120984875,0.019741267,0.02388755,0.02029823,-0.027827553,0.013542468,0.006920789,-0.025393415,-0.006307097,-0.012480111,-0.003073614,-0.057470396,0.0050075157,0.031396244,-0.00897846,0.047238767,-0.011304298,0.012717336,-0.00132021,-0.021556554,0.017977549,0.0058223326,0.04608358,-0.023124304,0.009468381,-0.008823748,-0.021185245,-0.030426716,0.0055541648,0.047651332,0.028322631,0.03564567,0.003295368,0.01387252,-0.0048373323,0.026981793,0.010664822,-0.02328933,-0.01892645,-0.0055232225,0.056851547,0.0024934437,-0.0016218987,0.0031509702,-0.019534983,0.00633804,0.018359171,-0.01718336,-0.007451967,-0.00470067,-0.0112320995,7.7871763E-4,-0.033912897,0.028632056,0.031664412,-0.012882362,-0.017234929,0.02784818,0.025640955,-0.03459363,-0.0054407096,0.02047357,0.0018036854,0.0015071539,0.027951322,-0.026837396,0.015223673,-0.036553316,-0.017616553,0.057800446,0.0017611396,0.026734253,0.0028931166,-0.0011461589,0.011221785,0.012325399,0.013521839,0.059120655,0.011252728,0.012789535,0.0096230935,0.003713091,0.0010720261,0.0011029685,-0.017822836,-0.005394296,-0.008323512,0.010932989,0.014140688,-0.040431432,0.0015832207,-0.020669539,7.7807304E-4,0.009458068,-0.026961165,0.028508287,-0.053839818,0.031458132,0.007395239,-0.044268295,-0.023701897,0.03564567,-0.012232571,0.02821949,-0.020504512,-0.016595453,-0.031293105,-0.013346499,0.005698563,-0.008266784,0.0075808936,-0.0030865066,-0.017688751,-0.058873117,0.008364769,-0.004695513,0.021164618,0.004620735,0.018761422,0.0013898305,0.0013144084,0.0137590645,0.0072869407"
